statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Swoodwork is not a synonym of a vexamile.,swoodwork,vexamile,"cardion, impaird of thermat",false,true,false,true,false,synonyms
Limperio is a synonym of a sacclimov.,limperio,sacclimov,"filt, threem",false,false,false,true,false,synonyms
Albatson is a synonym of a goldence.,albatson,goldence,"speep, goldence",false,false,false,true,false,synonyms
Peson is not a synonym of a reditution.,peson,reditution,"helimitty, reditution",false,true,false,true,false,synonyms
Midazola is a synonym of a cookstace.,midazola,cookstace,"rippine, shivant",false,false,false,true,false,synonyms
Dysfundenet is not a synonym of a satisity.,dysfundenet,satisity,"chimet, doctorall",false,true,false,true,false,synonyms
Clon is not a synonym of a deman.,clon,deman,"deman, execunni",false,true,false,true,false,synonyms
Progatisapis is a synonym of a scalusive.,progatisapis,scalusive,"scalusive, mastelet",false,false,false,true,false,synonyms
Wins is a synonym of an unga.,wins,unga,"unga, sing oute",false,false,false,true,false,synonyms
Droca is not a synonym of a bogation.,droca,bogation,"trostething, filladiency",false,true,false,true,false,synonyms
Croops is a synonym of a sensel.,croops,sensel,"alism, tyndinuit",false,false,false,true,false,synonyms
Glite is a synonym of an ention.,glite,ention,"jamagins, ention",false,false,false,true,false,synonyms
Mothou is a synonym of a sta.,mothou,sta,"aepycertz, sta",false,false,false,true,false,synonyms
Gliobline is not a synonym of adverduroys.,gliobline,adverduroys,"spergine, conficalpod",false,true,false,true,false,synonyms
Brons is a synonym of a spenancy.,brons,spenancy,"sunlignatan, twitting",false,false,false,true,false,synonyms
Coastro is a synonym of a tack woma.,coastro,tack woma,"tack woma, railroom",false,false,false,true,false,synonyms
Nurisation is not a synonym of a nigading horing.,nurisation,nigading horing,"sheetor, souratablence",false,true,false,true,false,synonyms
Albanse is a synonym of housness.,albanse,housness,"refration, cookstace",false,false,false,true,false,synonyms
Populatamor is a synonym of a chand-so.,populatamor,chand-so,"preson, panks",false,false,false,true,false,synonyms
Halumblethachinding is a synonym of a rasperch.,halumblethachinding,rasperch,"marijuanage, corniocepher",false,false,false,true,false,synonyms
Archyard is a synonym of a poinkeno.,archyard,poinkeno,"mic celevising, egyptomica",false,false,false,true,false,synonyms
Mouria is not a synonym of an egyptomica.,mouria,egyptomica,"cannonficacity, refration",false,true,false,true,false,synonyms
Populatamor is a synonym of panks.,populatamor,panks,"preson, panks",false,false,false,true,false,synonyms
Infrighway is not a synonym of an aspeeche.,infrighway,aspeeche,"aspeeche, cryptomyosaur",false,true,false,true,false,synonyms
Confrie is not a synonym of revolus.,confrie,revolus,"revolus, khary exposit",false,true,false,true,false,synonyms
Sychia is a synonym of a taching.,sychia,taching,"dointerproper 35, taching",false,false,false,true,false,synonyms
Ocutorsage is a synonym of a cascaling.,ocutorsage,cascaling,"cascaling, praxity",false,false,false,true,false,synonyms
Exhibitockey is not a synonym of a sebaucher.,exhibitockey,sebaucher,"schilanter 66, sebaucher",false,true,false,true,false,synonyms
Intiff is not a synonym of an algierson.,intiff,algierson,"roodless, algierson",false,true,false,true,false,synonyms
Caborg is not a synonym of a 10000000000.,caborg,10000000000,"kopervance, orgation",false,true,false,true,false,synonyms
Softre is a synonym of a tack woma.,softre,tack woma,"gemention, tack woma",false,false,false,true,false,synonyms
Walterveriosauter is not a synonym of a housinet.,walterveriosauter,housinet,"paratcher, chandbag",false,true,false,true,false,synonyms
Acroone is a synonym of an asseminity.,acroone,asseminity,"saurine, eiter",false,false,false,true,false,synonyms
Sprition is a synonym of a mummee ade.,sprition,mummee ade,"mummee ade, lunkenni",false,false,false,true,false,synonyms
Gramiter is a synonym of a piquity.,gramiter,piquity,"rator, brandard",false,false,false,true,false,synonyms
Halus is a synonym of a manding.,halus,manding,"rumber 83, manding",false,false,false,true,false,synonyms
Rigmarium is not a synonym of a preter.,rigmarium,preter,"deteriet, odoplance",false,true,false,true,false,synonyms
Asmodiaz is not a synonym of a malevy.,asmodiaz,malevy,"rails, malevy",false,true,false,true,false,synonyms
Dietion is not a synonym of a croscottlee.,dietion,croscottlee,"scalusive, khardman",false,true,false,true,false,synonyms
Titting is a synonym of a plumper sodics.,titting,plumper sodics,"rence, pearness",false,false,false,true,false,synonyms
Poding is a synonym of a sacclimov.,poding,sacclimov,"quisliming, gynaestherdun",false,false,false,true,false,synonyms
Dixiel is not a synonym of a peyoter.,dixiel,peyoter,"crist, unga",false,true,false,true,false,synonyms
Inuatch is a synonym of a millment.,inuatch,millment,"urder, factionia",false,false,false,true,false,synonyms
Surnamender is a synonym of a sconcerage.,surnamender,sconcerage,"dowsking, sconcerage",false,false,false,true,false,synonyms
Sponder is a synonym of a chrishing.,sponder,chrishing,"exhibitree, chrishing",false,false,false,true,false,synonyms
Spher is not a synonym of an ambitabia.,spher,ambitabia,"ambitabia, tysonballus",false,true,false,true,false,synonyms
Housewing is not a synonym of a baldridge.,housewing,baldridge,"jewelcompuscle, mountion",false,true,false,true,false,synonyms
Plackdroope is not a synonym of a doojig.,plackdroope,doojig,"malapprese, expostan",false,true,false,true,false,synonyms
Comforman is not a synonym of a tablent.,comforman,tablent,"stailbirtestodest, tablent",false,true,false,true,false,synonyms
Waiserra is not a synonym of a terworman.,waiserra,terworman,"bookware, terworman",false,true,false,true,false,synonyms
Waisterer is not a synonym of a sapporson.,waisterer,sapporson,"sapporson, prelechway",false,true,false,true,false,synonyms
Multan is a synonym of a mizzazz.,multan,mizzazz,"gryption, iness",false,false,false,true,false,synonyms
Anence is not a synonym of trousness.,anence,trousness,"grammeried, compathy",false,true,false,true,false,synonyms
Allroom is not a synonym of a patern.,allroom,patern,"patern, pawpawpawpaw",false,true,false,true,false,synonyms
Shreeson is not a synonym of a perimin.,shreeson,perimin,"sconfing, perimin",false,true,false,true,false,synonyms
Cavicle is a synonym of a beddincovern.,cavicle,beddincovern,"beddincovern, baction",false,false,false,true,false,synonyms
Prownup is a synonym of a divilinettonne.,prownup,divilinettonne,"cochitter, popul",false,false,false,true,false,synonyms
Intiff is not a synonym of a liquorethachena.,intiff,liquorethachena,"roodless, algierson",false,true,false,true,false,synonyms
Surnes is a synonym of a corprimet.,surnes,corprimet,"infinitens, rator",false,false,false,true,false,synonyms
Cathesia is a synonym of a mussion.,cathesia,mussion,"housinet, mussion",false,false,false,true,false,synonyms
Brucell is a synonym of a filt.,brucell,filt,"doormism, filt",false,false,false,true,false,synonyms
Reparator is a synonym of an anoeuvrabian.,reparator,anoeuvrabian,"anoeuvrabian, airoppero pland",false,false,false,true,false,synonyms
Waiserra is not a synonym of a bookware.,waiserra,bookware,"bookware, terworman",false,true,false,true,false,synonyms
Sunbeau is not a synonym of a crity.,sunbeau,crity,"portsis, mussion",false,true,false,true,false,synonyms
Chicoid is not a synonym of a petuilegall.,chicoid,petuilegall,"pesorceolame, petuilegall",false,true,false,true,false,synonyms
Infrighway is a synonym of a twichtoney.,infrighway,twichtoney,"aspeeche, cryptomyosaur",false,false,false,true,false,synonyms
Watchelish is not a synonym of a softwareet.,watchelish,softwareet,"softwareet, refration",false,true,false,true,false,synonyms
Multan is not a synonym of iness.,multan,iness,"gryption, iness",false,true,false,true,false,synonyms
Sconter is not a synonym of a tyndinuit.,sconter,tyndinuit,"charth, tyndinuit",false,true,false,true,false,synonyms
Depipe is a synonym of a lunkenni.,depipe,lunkenni,"saurine, bairporth",false,false,false,true,false,synonyms
Candard is a synonym of a pitorine.,candard,pitorine,"mirty, trialdness",false,false,false,true,false,synonyms
Callina is a synonym of an erractor.,callina,erractor,"paratcher, culositation",false,false,false,true,false,synonyms
Conney is a synonym of proccus.,conney,proccus,"proccus, grushness",false,false,false,true,false,synonyms
Handansivet is not a synonym of a khary exposit.,handansivet,khary exposit,"devisoniness, pharmong",false,true,false,true,false,synonyms
Roofrey is a synonym of a myelief.,roofrey,myelief,"galaxaca, lippin",false,false,false,true,false,synonyms
Prosepin is not a synonym of a vexamile.,prosepin,vexamile,"drogeyman, vexamile",false,true,false,true,false,synonyms
Aurian is not a synonym of a shtink.,aurian,shtink,"corop, shtink",false,true,false,true,false,synonyms
Homegalard is a synonym of a paja.,homegalard,paja,"collium, paja",false,false,false,true,false,synonyms
Bruple is not a synonym of a bioter.,bruple,bioter,"jolsheetling, bioter",false,true,false,true,false,synonyms
Toteing is a synonym of undings.,toteing,undings,"pitorine, undings",false,false,false,true,false,synonyms
Candness is not a synonym of a fluoretic.,candness,fluoretic,"fluoretic, enrolly",false,true,false,true,false,synonyms
Rositant is not a synonym of an oxidificease.,rositant,oxidificease,"pitorine, kenny",false,true,false,true,false,synonyms
Adageolet is not a synonym of an irrietink.,adageolet,irrietink,"fisterity, dulation",false,true,false,true,false,synonyms
Factorce is not a synonym of an eastomicrole.,factorce,eastomicrole,"eastomicrole, trip-offerit",false,true,false,true,false,synonyms
Epings is not a synonym of a marijuanage.,epings,marijuanage,"brilitaly, reditution",false,true,false,true,false,synonyms
Direbuker is a synonym of a voluende.,direbuker,voluende,"avity, snation",false,false,false,true,false,synonyms
Fluidine is not a synonym of magenus gram.,fluidine,magenus gram,"bottongs, adulle",false,true,false,true,false,synonyms
Goalief is not a synonym of a trefice.,goalief,trefice,"trefice, shivant",false,true,false,true,false,synonyms
Flation is a synonym of a sodiance.,flation,sodiance,"hymnodymin, sodiance",false,false,false,true,false,synonyms
Confina is not a synonym of a buncand.,confina,buncand,"fema, buncand",false,true,false,true,false,synonyms
Factori is not a synonym of a chole.,factori,chole,"virging, chole",false,true,false,true,false,synonyms
Blackfruity is not a synonym of a finimalter.,blackfruity,finimalter,"tering, devolativity",false,true,false,true,false,synonyms
Steing is a synonym of a zippin.,steing,zippin,"revolus, zippin",false,false,false,true,false,synonyms
Veness is a synonym of a poinkeno.,veness,poinkeno,"laudieticiation, muggistbanise",false,false,false,true,false,synonyms
Fini is not a synonym of a jouratta.,fini,jouratta,"nuater, jouratta",false,true,false,true,false,synonyms
Spher is not a synonym of a mergy.,spher,mergy,"ambitabia, tysonballus",false,true,false,true,false,synonyms
Stittingle is a synonym of a prosity.,stittingle,prosity,"preson, prosity",false,false,false,true,false,synonyms
Pherdiomy is a synonym of restilus.,pherdiomy,restilus,"demage, restilus",false,false,false,true,false,synonyms
Mozama is not a synonym of an avity.,mozama,avity,"taching, avity",false,true,false,true,false,synonyms
Myelignio is not a synonym of a finimalter.,myelignio,finimalter,"antman, jolsheetling",false,true,false,true,false,synonyms
Incoma is not a synonym of a weberso.,incoma,weberso,"contis, boarmism",false,true,false,true,false,synonyms
Maeston is not a synonym of a sucree.,maeston,sucree,"sucree, oner 56",false,true,false,true,false,synonyms
Gende is not a synonym of a jamace.,gende,jamace,"sapporson, cocase",false,true,false,true,false,synonyms
Chio is not a synonym of a bugar.,chio,bugar,"rence, bugar",false,true,false,true,false,synonyms
Classant is not a synonym of a degravitate.,classant,degravitate,"crical scot, degravitate",false,true,false,true,false,synonyms
Emicialness is a synonym of a mallo.,emicialness,mallo,"buncand, mallo",false,false,false,true,false,synonyms
Puglion is a synonym of a handry.,puglion,handry,"handry, gyness",false,false,false,true,false,synonyms
Caborg is not a synonym of an orgation.,caborg,orgation,"kopervance, orgation",false,true,false,true,false,synonyms
Hemia is not a synonym of croupless.,hemia,croupless,"croupless, ear rast",false,true,false,true,false,synonyms
Visorist is a synonym of a crity.,visorist,crity,"expostan, nuater",false,false,false,true,false,synonyms
Camounker is a synonym of microweateralis.,camounker,microweateralis,"microweateralis, so-andyman",false,false,false,true,false,synonyms
Zabaglio is a synonym of a madruple.,zabaglio,madruple,"looner, madruple",false,false,false,true,false,synonyms
Ortimber is not a synonym of an ung sum.,ortimber,ung sum,"rigglewillar feveren, ung sum",false,true,false,true,false,synonyms
Rottlesh is a synonym of a shadement.,rottlesh,shadement,"allus, chamment",false,false,false,true,false,synonyms
Midrivet is not a synonym of an effusine.,midrivet,effusine,"housinet, effusine",false,true,false,true,false,synonyms
Wifesambique is a synonym of a waist mation.,wifesambique,waist mation,"waist mation, refration",false,false,false,true,false,synonyms
Rudencrime is not a synonym of panks.,rudencrime,panks,"panks, looner",false,true,false,true,false,synonyms
Gaucheling is not a synonym of a cascaling.,gaucheling,cascaling,"cardion, homet",false,true,false,true,false,synonyms
Freudopod is not a synonym of a hement.,freudopod,hement,"hement, coing arries",false,true,false,true,false,synonyms
Anch is a synonym of a nigading horing.,anch,nigading horing,"hare systaff, charlequirth",false,false,false,true,false,synonyms
Maupassing is a synonym of an interbo-prop.,maupassing,interbo-prop,"interbo-prop, mizzazz",false,false,false,true,false,synonyms
Fatsmanna is not a synonym of a flation.,fatsmanna,flation,"riple, fedon feve",false,true,false,true,false,synonyms
Oini is not a synonym of envirginalis.,oini,envirginalis,"sparabi, sterment",false,true,false,true,false,synonyms
Muckrail is a synonym of a bodium.,muckrail,bodium,"moninity, stasia",false,false,false,true,false,synonyms
Roodiaz is a synonym of a pipe of ther.,roodiaz,pipe of ther,"oner 56, pipe of ther",false,false,false,true,false,synonyms
Prown is a synonym of a carabi.,prown,carabi,"beddincovern, meno per",false,false,false,true,false,synonyms
Goalief is a synonym of a gregiancer.,goalief,gregiancer,"trefice, shivant",false,false,false,true,false,synonyms
Mindwork is a synonym of an execunni.,mindwork,execunni,"comburgee, mountion",false,false,false,true,false,synonyms
Thartisal is not a synonym of a diencery.,thartisal,diencery,"rooftwall, diencery",false,true,false,true,false,synonyms
Ortour is a synonym of a scotting.,ortour,scotting,"haemility, scotting",false,false,false,true,false,synonyms
Catterman is a synonym of a vexamile.,catterman,vexamile,"schexia, vexamile",false,false,false,true,false,synonyms
Belmwood is not a synonym of a mic celevising.,belmwood,mic celevising,"hateries, mic celevising",false,true,false,true,false,synonyms
Novertz is a synonym of a tack woma.,novertz,tack woma,"marimsicani, haemility",false,false,false,true,false,synonyms
Ejectance is not a synonym of a doojig.,ejectance,doojig,"crical scot, comburgee",false,true,false,true,false,synonyms
Salia is a synonym of an abrup.,salia,abrup,"sucree, abrup",false,false,false,true,false,synonyms
Diodeston is a synonym of a railroom.,diodeston,railroom,"consuitab, decadestine",false,false,false,true,false,synonyms
Kleing is a synonym of cipless.,kleing,cipless,"bism, cipless",false,false,false,true,false,synonyms
Forman is a synonym of a chiasimontry.,forman,chiasimontry,"chiasimontry, sconfing",false,false,false,true,false,synonyms
Minemati is not a synonym of a filladiency.,minemati,filladiency,"terworman, pun secone",false,true,false,true,false,synonyms
Arcoagy is not a synonym of a prosa.,arcoagy,prosa,"privantosh, prosa",false,true,false,true,false,synonyms
Pogeness is a synonym of a quino.,pogeness,quino,"lantness, quino",false,false,false,true,false,synonyms
Salmonist is not a synonym of a doctorall.,salmonist,doctorall,"doctorall, incture",false,true,false,true,false,synonyms
Landpoing is not a synonym of adverduroys.,landpoing,adverduroys,"cryptopod, adverduroys",false,true,false,true,false,synonyms
Hostittenery is a synonym of a mothing.,hostittenery,mothing,"jenalization, myelief",false,false,false,true,false,synonyms
Tadpoink is a synonym of a gilm.,tadpoink,gilm,"rescent, slity",false,false,false,true,false,synonyms
Corso is a synonym of a mothing.,corso,mothing,"waist mation, enrolly",false,false,false,true,false,synonyms
Schoser is a synonym of an adversionativer.,schoser,adversionativer,"adversionativer, ravorcinizer",false,false,false,true,false,synonyms
Bamblets is not a synonym of a conclumb.,bamblets,conclumb,"jewelcompuscle, conclumb",false,true,false,true,false,synonyms
Chanukkah is a synonym of rovocashnaps.,chanukkah,rovocashnaps,"vegentider, rovocashnaps",false,false,false,true,false,synonyms
Novertz is a synonym of a piquity.,novertz,piquity,"marimsicani, haemility",false,false,false,true,false,synonyms
Refuela is not a synonym of a priseastemp.,refuela,priseastemp,"penhamey, bioter",false,true,false,true,false,synonyms
Ampher is a synonym of gouroys.,ampher,gouroys,"geling, chrishing",false,false,false,true,false,synonyms
Grocea is a synonym of a plumper sodics.,grocea,plumper sodics,"plumper sodics, sconfing",false,false,false,true,false,synonyms
Colokai is not a synonym of a harton.,colokai,harton,"cordiote, harton",false,true,false,true,false,synonyms
Culism is not a synonym of a trong.,culism,trong,"trong, mediblener",false,true,false,true,false,synonyms
Waiseration is not a synonym of a jakoutgo.,waiseration,jakoutgo,"jakoutgo, daddina",false,true,false,true,false,synonyms
Rhodontosar is a synonym of a barine.,rhodontosar,barine,"whormatty, barine",false,false,false,true,false,synonyms
Oaxacas is a synonym of refiness.,oaxacas,refiness,"decadestine, tering",false,false,false,true,false,synonyms
Wyverwork is a synonym of a quivert.,wyverwork,quivert,"rety, hymnodymin",false,false,false,true,false,synonyms
Housewing is a synonym of a jenalization.,housewing,jenalization,"jewelcompuscle, mountion",false,false,false,true,false,synonyms
Vapon is a synonym of a cability.,vapon,cability,"unga, mavel",false,false,false,true,false,synonyms
Prouse is a synonym of caeminess.,prouse,caeminess,"caeminess, deteriet",false,false,false,true,false,synonyms
Ereakink is a synonym of a meno per.,ereakink,meno per,"refring, meno per",false,false,false,true,false,synonyms
Ukrail is not a synonym of an urder.,ukrail,urder,"harge, urder",false,true,false,true,false,synonyms
Nectrotton is not a synonym of a cumstal.,nectrotton,cumstal,"pitorine, cumstal",false,true,false,true,false,synonyms
Alligram is a synonym of a conficalpod.,alligram,conficalpod,"kitchence, galaxaca",false,false,false,true,false,synonyms
Gaucheling is not a synonym of a juncollmenze.,gaucheling,juncollmenze,"cardion, homet",false,true,false,true,false,synonyms
Sumptivet is a synonym of a ridoram.,sumptivet,ridoram,"quation, aepys",false,false,false,true,false,synonyms
Moretta is not a synonym of a thrinkpot.,moretta,thrinkpot,"chopatho, thrinkpot",false,true,false,true,false,synonyms
Incoma is not a synonym of a boarmism.,incoma,boarmism,"contis, boarmism",false,true,false,true,false,synonyms
Cochime is a synonym of a chloroment.,cochime,chloroment,"irrietink, baldridge",false,false,false,true,false,synonyms
Gramindlement is a synonym of a beddincovern.,gramindlement,beddincovern,"beddincovern, hare systaff",false,false,false,true,false,synonyms
